"","Institution","InstitutionLabel","AffiliationTypeLabel","Rechtsform","RechtsformLabel","Konsortium","KonsortiumLabel","Stadt","StadtLabel","Bundesland","BundeslandLabel"
"1613","http://www.wikidata.org/entity/Q105774954","Gesellschaft für Biologische Daten e.V.","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q9299236","eingetragener Verein",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1614","http://www.wikidata.org/entity/Q112614352","Hochschule Bremen","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q2175765","Straßenbahnhaltestelle",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1615","http://www.wikidata.org/entity/Q1664845","Leibniz-Institut für Präventionsforschung und Epidemiologie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1616","http://www.wikidata.org/entity/Q1664845","Leibniz-Institut für Präventionsforschung und Epidemiologie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q43229","Organisation",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1617","http://www.wikidata.org/entity/Q1664845","Leibniz-Institut für Präventionsforschung und Epidemiologie","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q13226383","Anlage",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1618","http://www.wikidata.org/entity/Q468437","Senat der Freien Hansestadt Bremen","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q2570643","Senat",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1619","http://www.wikidata.org/entity/Q106136399","U Bremen Research Alliance","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q65956712","FDM-Vernetzungsorganisation",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1620","http://www.wikidata.org/entity/Q106136399","U Bremen Research Alliance","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q43229","Organisation",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1621","http://www.wikidata.org/entity/Q500692","Universität Bremen","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q875538","staatliche Universität",NA,NA,"http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1622","http://www.wikidata.org/entity/Q132853201","Constructor University","Beteiligter","http://www.wikidata.org/entity/Q902104","Privatuniversität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1623","http://www.wikidata.org/entity/Q1665037","Leibniz-Institut für Werkstofforientierte Technologien","Beteiligter","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q108542607","NFDI-MatWerk","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1624","http://www.wikidata.org/entity/Q1665037","Leibniz-Institut für Werkstofforientierte Technologien","Beteiligter","http://www.wikidata.org/entity/Q13226383","Anlage","http://www.wikidata.org/entity/Q108542607","NFDI-MatWerk","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1625","http://www.wikidata.org/entity/Q1413854","Leibniz-Zentrum für Marine Tropenforschung","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1626","http://www.wikidata.org/entity/Q876880","Max-Planck-Institut für Marine Mikrobiologie","Beteiligter","http://www.wikidata.org/entity/Q6019423","Max-Planck-Institut","http://www.wikidata.org/entity/Q99534506","NFDI4Microbiota","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1627","http://www.wikidata.org/entity/Q500692","Universität Bremen","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1628","http://www.wikidata.org/entity/Q500692","Universität Bremen","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380344","NFDI4ING","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1629","http://www.wikidata.org/entity/Q500692","Universität Bremen","Hauptantragssteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1630","http://www.wikidata.org/entity/Q1451995","Fraunhofer-Institut für Digitale Medizin MEVIS","Mitantragsteller","http://www.wikidata.org/entity/Q20168706","Fraunhofer-Institut","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1631","http://www.wikidata.org/entity/Q105774954","Gesellschaft für Biologische Daten e.V.","Mitantragsteller","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1632","http://www.wikidata.org/entity/Q105774954","Gesellschaft für Biologische Daten e.V.","Mitantragsteller","http://www.wikidata.org/entity/Q9299236","eingetragener Verein","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1633","http://www.wikidata.org/entity/Q1664845","Leibniz-Institut für Präventionsforschung und Epidemiologie","Hauptantragssteller","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1634","http://www.wikidata.org/entity/Q1664845","Leibniz-Institut für Präventionsforschung und Epidemiologie","Hauptantragssteller","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1635","http://www.wikidata.org/entity/Q1664845","Leibniz-Institut für Präventionsforschung und Epidemiologie","Hauptantragssteller","http://www.wikidata.org/entity/Q13226383","Anlage","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1636","http://www.wikidata.org/entity/Q500692","Universität Bremen","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380340","KonsortSWD","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1637","http://www.wikidata.org/entity/Q500692","Universität Bremen","Mitantragsteller","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98380343","NFDI4Health","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1638","http://www.wikidata.org/entity/Q1206034","Deutsches Tanzfilminstitut Bremen","unterstützender Partner","http://www.wikidata.org/entity/Q166118","Archiv","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q24879","Bremen","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1639","http://www.wikidata.org/entity/Q536656","Alfred-Wegener-Institut","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1640","http://www.wikidata.org/entity/Q536656","Alfred-Wegener-Institut","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q157031","Stiftung",NA,NA,"http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1641","http://www.wikidata.org/entity/Q536656","Alfred-Wegener-Institut","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q43229","Organisation",NA,NA,"http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1642","http://www.wikidata.org/entity/Q455354","Deutsches Schifffahrtsmuseum","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q33506","Museum",NA,NA,"http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1643","http://www.wikidata.org/entity/Q455354","Deutsches Schifffahrtsmuseum","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q157031","Stiftung",NA,NA,"http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1644","http://www.wikidata.org/entity/Q536656","Alfred-Wegener-Institut","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1645","http://www.wikidata.org/entity/Q536656","Alfred-Wegener-Institut","Beteiligter","http://www.wikidata.org/entity/Q157031","Stiftung","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
"1646","http://www.wikidata.org/entity/Q536656","Alfred-Wegener-Institut","Beteiligter","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q2706","Bremerhaven","http://www.wikidata.org/entity/Q1209","Freie Hansestadt Bremen"
